transaction_id,client_id,date_transaction,annee,mois,trimestre,jour_semaine,categorie,produit,type_operation,statut,agence,montant,devise,taux_change_eur,montant_eur,montant_eur_verifie,score_credit_client,categorie_risque,segment_client,solde_avant,is_anomaly
TXN000892,CLI0098,2022-10-10 18:29:00,2022,10,4,Monday,Paiement CB,Credit Immobilier,Debit,Complete,Bordeaux-Meriadeck,-77.55,USD,1.08,-71.81,-71.81,580.0,Medium,Standard,44401.14,False
TXN001227,CLI0075,2024-10-09 06:26:00,2024,10,4,Wednesday,Depot especes,Credit Immobilier,Credit,Complete,Inconnue,1497.0,EUR,1.0,1497.0,1497.0,647.0,Medium,Standard,15599.53,False
TXN000815,CLI0127,2022-12-27 06:36:00,2022,12,4,Tuesday,Depot especes,Assurance Vie,Credit,Complete,Nice-Massena,1497.03,EUR,1.0,1497.03,1497.03,691.0,Medium,Standard,8229.64,False
TXN001624,CLI0148,2022-04-12 02:40:00,2022,4,2,Tuesday,Virement,PEA,Credit,Complete,Lille-Grand-Place,1227.93,CHF,0.97,1265.91,1265.91,713.0,Low,Standard,47536.89,False
TXN001383,CLI0131,2024-01-30 16:16:00,2024,1,1,Tuesday,Depot especes,Assurance Vie,Debit,Complete,Marseille-Vieux-Port,-2085.23,EUR,1.0,-2085.23,-2085.23,838.0,Low,Premium,1112.95,False
TXN000564,CLI0073,2022-04-03 04:53:00,2022,4,2,Sunday,Virement international,Compte Courant,Credit,Complete,Marseille-Vieux-Port,3058.0,EUR,1.0,3058.0,3058.0,747.0,Low,Premium,31295.13,False
TXN001478,CLI0135,2023-01-17 21:40:00,2023,1,1,Tuesday,Virement,Assurance Vie,Debit,En attente,Nantes-Commerce,-2387.6,EUR,1.0,-2387.6,-2387.6,593.0,Medium,Standard,33212.15,False
TXN000372,CLI0025,2024-08-27 17:03:00,2024,8,3,Tuesday,Prelevement,Livret A,Debit,Complete,Lyon-Part-Dieu,-127.78,CHF,0.97,-131.73,-131.73,688.0,Medium,Standard,30943.3,False
TXN001182,CLI0033,2022-08-23 03:10:00,2022,8,3,Tuesday,Retrait DAB,Credit Immobilier,Debit,Complete,Lyon-Part-Dieu,-453.06,EUR,1.0,-453.06,-453.06,584.0,Medium,Standard,8451.6,False
TXN001012,CLI0150,2024-04-05 08:35:00,2024,4,2,Friday,Paiement CB,Livret A,Credit,Complete,Nantes-Commerce,279.69,EUR,1.0,279.69,279.69,648.0,Medium,Standard,5238.52,False
TXN001304,CLI0097,2023-03-01 06:20:00,2023,3,1,Wednesday,Depot especes,Assurance Vie,Debit,En attente,Lille-Grand-Place,-1092.13,USD,1.08,-1011.23,-1011.23,397.0,High,Risque,19034.26,False
TXN000891,CLI0095,2022-04-18 08:56:00,2022,4,2,Monday,Virement,Assurance Vie,Debit,Complete,Nantes-Commerce,-2365.58,CHF,0.97,-2438.74,-2438.74,668.0,Medium,Standard,16533.52,False
TXN001685,CLI0009,2024-01-20 21:33:00,2024,1,1,Saturday,Retrait DAB,Assurance Vie,Debit,Complete,Nice-Massena,-259.76,EUR,1.0,-259.76,-259.76,591.0,Medium,Standard,23398.53,False
TXN001262,CLI0038,2022-11-23 18:08:00,2022,11,4,Wednesday,Virement international,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,7822.41,EUR,1.0,7822.41,7822.41,516.0,High,Risque,21006.91,True
TXN000684,CLI0150,2022-03-02 06:12:00,2022,3,1,Wednesday,Virement international,Assurance Vie,Debit,Complete,Nantes-Commerce,-2415.99,EUR,1.0,-2415.99,-2415.99,648.0,Medium,Standard,17056.89,False
TXN001298,CLI0071,2023-04-18 07:39:00,2023,4,2,Tuesday,Paiement CB,PEA,Credit,Complete,Paris-Centre,309.76,EUR,1.0,309.76,309.76,645.0,Medium,Premium,7669.97,False
TXN001413,CLI0013,2023-06-02 16:07:00,2023,6,2,Friday,Prelevement,Compte Courant,Credit,Complete,Toulouse-Capitole,2676.1,GBP,0.86,3111.74,3111.74,351.0,High,Risque,36690.92,False
TXN000633,CLI0148,2024-11-30 09:26:00,2024,11,4,Saturday,Virement,Assurance Vie,Credit,Complete,Lille-Grand-Place,1235.91,MAD,10.85,113.91,113.91,713.0,Low,Standard,15753.39,False
TXN000195,CLI0092,2024-03-25 06:27:00,2024,3,1,Monday,Prelevement,PEA,Debit,Complete,Nantes-Commerce,-2483.3,USD,1.08,-2299.35,-2299.35,717.0,Low,Standard,16953.98,False
TXN000514,CLI0121,2024-03-18 15:51:00,2024,3,1,Monday,Virement,Credit Auto,Credit,Complete,Marseille-Vieux-Port,2404.15,EUR,1.0,2404.15,2404.15,818.0,Low,Premium,4246.27,False
TXN001812,CLI0128,2024-03-07 09:34:00,2024,3,1,Thursday,Paiement CB,PEA,Credit,Complete,Marseille-Vieux-Port,158.52,EUR,1.0,158.52,158.52,645.0,Medium,Standard,30079.04,False
TXN000210,CLI0045,2022-10-09 22:00:00,2022,10,4,Sunday,Prelevement,Assurance Vie,Credit,Complete,Bordeaux-Meriadeck,533.31,EUR,1.0,533.31,533.31,704.0,Low,Standard,6433.84,False
TXN001001,CLI0028,2022-02-20 12:49:00,2022,2,1,Sunday,Interets,Livret A,Debit,Complete,Lyon-Part-Dieu,-734.74,EUR,1.0,-734.74,-734.74,667.0,Medium,Standard,16688.53,False
TXN001187,CLI0052,2022-11-10 09:32:00,2022,11,4,Thursday,Virement,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-237.77,EUR,1.0,-237.77,-237.77,838.0,Low,Premium,36086.94,False
TXN000636,CLI0033,2024-11-13 17:19:00,2024,11,4,Wednesday,Paiement CB,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,270.24,EUR,1.0,270.24,270.24,584.0,Medium,Standard,44526.93,False
TXN001910,CLI0071,2024-04-09 12:16:00,2024,4,2,Tuesday,Remboursement credit,Livret A,Debit,Complete,Paris-Centre,-2605.21,EUR,1.0,-2605.21,-2605.21,797.0,Low,Premium,49648.87,False
TXN000088,CLI0086,2023-11-25 20:11:00,2023,11,4,Saturday,Depot especes,Credit Auto,Credit,Complete,Inconnue,2499.63,EUR,1.0,2499.63,2499.63,645.0,Medium,Premium,40593.73,False
TXN001775,CLI0076,2022-11-11 13:34:00,2022,11,4,Friday,Prelevement,Compte Epargne,Debit,Complete,Lyon-Part-Dieu,-1280.61,USD,1.08,-1185.75,-1185.75,326.0,High,Risque,520.96,False
TXN001607,CLI0141,2023-01-23 11:24:00,2023,1,1,Monday,Prelevement,Credit Consommation,Debit,En attente,Lille-Grand-Place,-2400.74,GBP,0.86,-2791.56,-2791.56,726.0,Low,Premium,14539.21,False
TXN000910,CLI0050,2023-07-15 20:43:00,2023,7,3,Saturday,Remboursement credit,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,1657.5,EUR,1.0,1657.5,1657.5,666.0,Medium,Standard,33985.41,False
TXN000191,CLI0016,2022-12-11 10:45:00,2022,12,4,Sunday,Virement international,Livret A,Credit,Complete,Bordeaux-Meriadeck,2482.55,EUR,1.0,2482.55,2482.55,716.0,Low,Standard,37529.7,False
TXN000179,CLI0018,2022-08-24 00:54:00,2022,8,3,Wednesday,Paiement CB,Credit Immobilier,Debit,En attente,Bordeaux-Meriadeck,-184.68,EUR,1.0,-184.68,-184.68,328.0,High,Risque,37050.43,False
TXN000557,CLI0087,2024-04-07 03:14:00,2024,4,2,Sunday,Retrait DAB,Assurance Vie,Credit,Complete,Toulouse-Capitole,422.29,EUR,1.0,422.29,422.29,607.0,Medium,Standard,38322.01,False
TXN001747,CLI0010,2023-10-15 01:09:00,2023,10,4,Sunday,Paiement CB,PEA,Credit,En attente,Lyon-Part-Dieu,0.0,EUR,1.0,129.62,0.0,816.0,Low,Premium,8252.14,False
TXN001417,CLI0065,2022-03-25 12:18:00,2022,3,1,Friday,Prelevement,Credit Immobilier,Credit,Complete,Bordeaux-Meriadeck,2839.09,EUR,1.0,2839.09,2839.09,660.0,Medium,Standard,37539.62,False
TXN001988,CLI0125,2023-07-30 12:07:00,2023,7,3,Sunday,Virement,Compte Courant,Credit,Complete,Lille-Grand-Place,2774.23,EUR,1.0,2774.23,2774.23,810.0,Low,Premium,21852.73,False
TXN000745,CLI0093,2022-04-28 11:55:00,2022,4,2,Thursday,Remboursement credit,Credit Auto,Debit,Complete,Marseille-Vieux-Port,-1024.25,EUR,1.0,-1024.25,-1024.25,786.0,Low,Premium,20150.24,False
TXN001546,CLI0066,2023-09-02 20:53:00,2023,9,3,Saturday,Virement,Compte Epargne,Debit,Complete,Nice-Massena,-1813.9,GBP,0.86,-2109.19,-2109.19,656.0,Medium,Standard,26506.48,False
TXN001129,CLI0059,2022-09-04 17:45:00,2022,9,3,Sunday,Interets,Assurance Vie,Credit,Complete,Paris-Centre,922.35,GBP,0.86,1072.5,1072.5,594.0,Medium,Standard,27709.6,False
TXN001518,CLI0042,2022-07-11 00:49:00,2022,7,3,Monday,Retrait DAB,PEA,Credit,Complete,Bordeaux-Meriadeck,91.62,GBP,0.86,106.53,106.53,638.0,Medium,Standard,4714.51,False
TXN001098,CLI0012,2024-09-24 07:17:00,2024,9,3,Tuesday,Remboursement credit,Compte Courant,Credit,Complete,Lille-Grand-Place,2961.44,USD,1.08,2742.07,2742.07,778.0,Low,Premium,32017.47,False
TXN000512,CLI0059,2024-12-04 15:55:00,2024,12,4,Wednesday,Prelevement,Credit Auto,Credit,Complete,Paris-Centre,2987.21,EUR,1.0,2987.21,2987.21,594.0,Medium,Standard,36527.89,False
TXN001618,CLI0134,2023-09-12 02:35:00,2023,9,3,Tuesday,Depot especes,PEA,Credit,En attente,Nice-Massena,2571.6,EUR,1.0,2571.6,2571.6,600.0,Medium,Standard,47043.18,False
TXN001464,CLI0128,2022-06-03 00:53:00,2022,6,2,Friday,Depot especes,Credit Auto,Debit,En attente,Marseille-Vieux-Port,-526.36,CHF,0.97,-542.64,-542.64,683.0,Medium,Standard,29490.75,False
TXN001712,CLI0087,2022-04-11 12:15:00,2022,4,2,Monday,Retrait DAB,Credit Auto,Credit,Complete,Toulouse-Capitole,419.9,EUR,1.0,419.9,419.9,607.0,Medium,Standard,12307.64,False
TXN000472,CLI0124,2024-09-13 22:05:00,2024,9,3,Friday,Virement international,Assurance Vie,Credit,Complete,Toulouse-Capitole,1308.28,EUR,1.0,1308.28,1308.28,585.0,Medium,Standard,4003.91,False
TXN000399,CLI0141,2024-04-24 20:27:00,2024,4,2,Wednesday,Virement international,Credit Consommation,Debit,Complete,Lille-Grand-Place,-6644.01,GBP,0.86,-7725.59,-7725.59,726.0,Low,Premium,10775.01,True
TXN001580,CLI0147,2023-09-24 10:14:00,2023,9,3,Sunday,Interets,Compte Courant,Debit,Complete,Nice-Massena,-617.25,USD,1.08,-571.53,-571.53,812.0,Low,Premium,12201.58,False
TXN000036,CLI0091,2023-05-29 21:48:00,2023,5,2,Monday,Retrait DAB,Credit Immobilier,Credit,Complete,Nantes-Commerce,366.05,EUR,1.0,366.05,366.05,442.0,High,Risque,45179.84,False
TXN000206,CLI0034,2024-05-11 11:34:00,2024,5,2,Saturday,Remboursement credit,Livret A,Credit,Complete,Bordeaux-Meriadeck,2064.68,GBP,0.86,2400.79,2400.79,457.0,High,Risque,3469.88,False
TXN000609,CLI0109,2024-06-08 20:27:00,2024,6,2,Saturday,Virement international,Credit Auto,Debit,Complete,Lyon-Part-Dieu,-924.99,EUR,1.0,-924.99,-924.99,701.0,Low,Standard,32415.77,False
TXN001767,CLI0019,2024-07-06 15:16:00,2024,7,3,Saturday,Virement international,Compte Epargne,Credit,Complete,Lille-Grand-Place,5066.53,EUR,1.0,5066.53,5066.53,505.0,High,Risque,32930.84,True
TXN001536,CLI0031,2022-02-24 23:50:00,2022,2,1,Thursday,Prelevement,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-1267.09,EUR,1.0,-1267.09,-1267.09,559.0,High,Risque,38195.87,False
TXN001068,CLI0006,2022-12-07 18:40:00,2022,12,4,Wednesday,Virement international,PEA,Debit,Complete,Toulouse-Capitole,-3880.93,EUR,1.0,-3880.93,-3880.93,620.0,Medium,Standard,30107.0,False
TXN001286,CLI0041,2023-08-13 15:49:00,2023,8,3,Sunday,Retrait DAB,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,56.03,EUR,1.0,56.03,56.03,643.0,Medium,Standard,4333.65,False
TXN001173,CLI0083,2023-02-16 09:20:00,2023,2,1,Thursday,Remboursement credit,Assurance Vie,Credit,En attente,Lyon-Part-Dieu,449.65,USD,1.08,416.34,416.34,643.0,Medium,Standard,21373.33,False
TXN000430,CLI0014,2024-07-14 02:46:00,2024,7,3,Sunday,Depot especes,Credit Immobilier,Debit,Complete,Marseille-Vieux-Port,-1526.94,EUR,1.0,-1526.94,-1526.94,673.0,Medium,Standard,16240.7,False
TXN001699,CLI0138,2024-01-23 10:41:00,2024,1,1,Tuesday,Prelevement,Compte Courant,Credit,Complete,Bordeaux-Meriadeck,1581.47,EUR,1.0,1581.47,1581.47,749.0,Low,Premium,7683.95,False
TXN000229,CLI0141,2023-07-27 12:08:00,2023,7,3,Thursday,Interets,Credit Consommation,Credit,Complete,Lille-Grand-Place,1286.74,EUR,1.0,1286.74,1286.74,726.0,Low,Premium,40128.19,False
TXN001004,CLI0105,2023-03-05 17:50:00,2023,3,1,Sunday,Virement,Credit Consommation,Debit,Complete,Nice-Massena,-1491.74,EUR,1.0,-1491.74,-1491.74,634.0,Medium,Standard,35472.52,False
TXN001030,CLI0052,2023-06-16 22:28:00,2023,6,2,Friday,Depot especes,PEA,Debit,Complete,Bordeaux-Meriadeck,-830.41,MAD,10.85,-76.54,-76.54,838.0,Low,Premium,32127.11,False
TXN001853,CLI0031,2023-07-09 23:49:00,2023,7,3,Sunday,Prelevement,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-88888.0,USD,1.08,-2310.69,-82303.7,559.0,High,Risque,38024.33,True
TXN000728,CLI0053,2023-02-23 07:32:00,2023,2,1,Thursday,Depot especes,Assurance Vie,Credit,Complete,Paris-Centre,280.59,EUR,1.0,280.59,280.59,605.0,Medium,Standard,9957.06,False
TXN000319,CLI0017,2022-05-29 11:59:00,2022,5,2,Sunday,Virement,Assurance Vie,Debit,Complete,Bordeaux-Meriadeck,-1533.37,USD,1.08,-1419.79,-1419.79,649.0,Medium,Standard,14147.72,False
TXN000630,CLI0088,2022-06-24 08:23:00,2022,6,2,Friday,Paiement CB,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-363.3,EUR,1.0,-363.3,-363.3,413.0,High,Risque,37700.01,False
TXN000926,CLI0113,2022-02-14 05:09:00,2022,2,1,Monday,Prelevement,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,2464.72,EUR,1.0,2464.72,2464.72,643.0,Medium,Standard,35011.47,False
TXN000894,CLI0058,2023-08-30 22:05:00,2023,8,3,Wednesday,Prelevement,Credit Consommation,Credit,Complete,Marseille-Vieux-Port,1091.38,EUR,1.0,1091.38,1091.38,704.0,Low,Standard,36789.89,False
TXN001020,CLI0025,2024-10-26 00:38:00,2024,10,4,Saturday,Virement international,Credit Auto,Credit,Complete,Lyon-Part-Dieu,2329.62,CHF,0.97,2401.67,2401.67,688.0,Medium,Standard,49787.32,False
TXN001898,CLI0068,2024-05-29 13:48:00,2024,5,2,Wednesday,Virement international,Assurance Vie,Credit,Complete,Lyon-Part-Dieu,2735.8,EUR,1.0,2735.8,2735.8,605.0,Medium,Standard,36297.76,False
TXN000035,CLI0102,2022-04-11 19:47:00,2022,4,2,Monday,Paiement CB,Assurance Vie,Credit,Complete,Marseille-Vieux-Port,258.43,EUR,1.0,258.43,258.43,677.0,Medium,Standard,11582.91,False
TXN001337,CLI0011,2023-01-29 05:57:00,2023,1,1,Sunday,Virement,Livret A,Credit,Complete,Bordeaux-Meriadeck,1203.05,GBP,0.86,1398.9,1398.9,672.0,Medium,Standard,14642.28,False
TXN000076,CLI0076,2024-12-14 01:42:00,2024,12,4,Saturday,Prelevement,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,1043.45,EUR,1.0,1043.45,1043.45,326.0,High,Risque,7797.21,False
TXN000174,CLI0109,2024-09-08 18:25:00,2024,9,3,Sunday,Remboursement credit,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,1626.38,EUR,1.0,1626.38,1626.38,701.0,Low,Standard,39556.97,False
TXN001881,CLI0126,2024-01-06 10:00:00,2024,1,1,Saturday,Depot especes,Compte Courant,Credit,Complete,Bordeaux-Meriadeck,2642.02,GBP,0.86,3072.12,3072.12,514.0,High,Risque,1006.87,False
TXN001076,CLI0085,2023-07-18 19:02:00,2023,7,3,Tuesday,Interets,Assurance Vie,Debit,Complete,Toulouse-Capitole,-2295.9,USD,1.08,-2125.83,-2125.83,390.0,High,Risque,44020.51,False
TXN001657,CLI0108,2022-01-12 20:48:00,2022,1,1,Wednesday,Virement,Compte Epargne,Credit,Complete,Paris-Centre,2879.27,EUR,1.0,2879.27,2879.27,375.0,High,Risque,12224.49,False
TXN001827,CLI0088,2022-03-01 22:02:00,2022,3,1,Tuesday,Virement,PEA,Debit,Complete,Bordeaux-Meriadeck,-380.89,EUR,1.0,-380.89,-380.89,413.0,High,Standard,28914.23,False
TXN001968,CLI0080,2022-05-15 00:24:00,2022,5,2,Sunday,Virement international,Assurance Vie,Credit,Complete,Paris-Centre,1621.57,EUR,1.0,1621.57,1621.57,758.0,Low,Premium,28361.22,False
TXN001960,CLI0012,2022-07-31 18:53:00,2022,7,3,Sunday,Virement,Credit Immobilier,Credit,Complete,Lille-Grand-Place,2541.11,USD,1.08,2352.88,2352.88,778.0,Low,Premium,3979.94,False
TXN000748,CLI0114,2024-03-30 23:39:00,2024,3,1,Saturday,Retrait DAB,Credit Auto,Debit,Rejete,Nantes-Commerce,-401.1,EUR,1.0,-401.1,-401.1,838.0,Low,Premium,42869.29,False
TXN001245,CLI0090,2024-01-24 16:57:00,2024,1,1,Wednesday,Prelevement,Credit Immobilier,Debit,Complete,Nantes-Commerce,-2495.66,EUR,1.0,-2495.66,-2495.66,682.0,Medium,Standard,45768.51,False
TXN001902,CLI0047,2022-01-08 16:25:00,2022,1,1,Saturday,Remboursement credit,Compte Epargne,Credit,En attente,Lyon-Part-Dieu,2549.55,EUR,1.0,2549.55,2549.55,397.0,High,Risque,46600.93,False
TXN000509,CLI0121,2024-06-11 04:13:00,2024,6,2,Tuesday,Interets,Compte Epargne,Debit,Complete,Marseille-Vieux-Port,-2787.27,EUR,1.0,-2787.27,-2787.27,818.0,Low,Premium,22941.24,False
TXN000711,CLI0142,2022-06-06 03:32:00,2022,6,2,Monday,Prelevement,Credit Auto,Debit,Complete,Toulouse-Capitole,-2311.29,MAD,10.85,-213.02,-213.02,676.0,Medium,Standard,10447.87,False
TXN001920,CLI0040,2024-02-26 08:30:00,2024,2,1,Monday,Depot especes,Credit Consommation,Debit,Complete,Nice-Massena,-1496.71,CHF,0.97,-1543.0,-1543.0,491.0,High,Risque,41891.31,False
TXN000608,CLI0092,2024-11-15 06:31:00,2024,11,4,Friday,Prelevement,Assurance Vie,Debit,Complete,Nantes-Commerce,-1364.06,GBP,0.86,-1586.12,-1586.12,717.0,Low,Standard,21211.22,False
TXN000388,CLI0138,2023-04-22 10:35:00,2023,4,2,Saturday,Prelevement,Credit Auto,Credit,Complete,Bordeaux-Meriadeck,2376.26,EUR,1.0,2376.26,2376.26,749.0,Low,Premium,1165.51,False
TXN001118,CLI0039,2022-08-13 05:01:00,2022,8,3,Saturday,Depot especes,PEA,Debit,En attente,Lille-Grand-Place,-1517.79,EUR,1.0,-1517.79,-1517.79,631.0,Medium,Standard,13332.55,False
TXN000752,CLI0122,2024-12-30 20:46:00,2024,12,4,Monday,Prelevement,PEA,Credit,Complete,Nantes-Commerce,1501.28,USD,1.08,1390.07,1390.07,824.0,Low,Premium,46595.82,False
TXN000912,CLI0117,2022-01-18 15:59:00,2022,1,1,Tuesday,Virement international,Credit Immobilier,Debit,Complete,Lille-Grand-Place,-5547.11,EUR,1.0,-5547.11,-5547.11,643.0,Medium,Standard,14560.11,True
TXN000149,CLI0086,2022-02-01 06:59:00,2022,2,1,Tuesday,Paiement CB,Credit Auto,Credit,En attente,Toulouse-Capitole,111.21,MAD,10.85,10.25,10.25,805.0,Low,Premium,34811.75,False
TXN000754,CLI0030,2022-07-02 10:47:00,2022,7,3,Saturday,Paiement CB,Livret A,Debit,Complete,Lyon-Part-Dieu,-304.26,EUR,1.0,-304.26,-304.26,391.0,High,Risque,6458.13,False
TXN001507,CLI0051,2023-03-21 18:41:00,2023,3,1,Tuesday,Interets,Compte Courant,Debit,Complete,Marseille-Vieux-Port,-1768.54,USD,1.08,-1637.54,-1637.54,834.0,Low,Premium,8709.94,False
TXN000403,CLI0024,2023-03-22 23:04:00,2023,3,1,Wednesday,Remboursement credit,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,2184.56,EUR,1.0,2184.56,2184.56,592.0,Medium,Standard,44961.3,False
TXN001274,CLI0116,2022-03-23 09:38:00,2022,3,1,Wednesday,Paiement CB,Credit Immobilier,Debit,Rejete,Nice-Massena,-179.08,GBP,0.86,-208.23,-208.23,620.0,Medium,Standard,3933.35,False
TXN000341,CLI0108,2022-12-30 15:57:00,2022,12,4,Friday,Depot especes,Livret A,Debit,Complete,Paris-Centre,-1863.51,EUR,1.0,-1863.51,-1863.51,375.0,High,Risque,33003.69,False
TXN001698,CLI0001,2022-05-07 20:52:00,2022,5,2,Saturday,Prelevement,PEA,Credit,Complete,Inconnue,187.59,EUR,1.0,187.59,187.59,586.0,Medium,Standard,40702.2,False
TXN000988,CLI0047,2023-08-22 21:31:00,2023,8,3,Tuesday,Paiement CB,PEA,Credit,Complete,Lyon-Part-Dieu,255.31,GBP,0.86,296.87,296.87,397.0,High,Risque,14841.32,False
TXN000201,CLI0081,2022-10-08 12:49:00,2022,10,4,Saturday,Virement international,Credit Immobilier,Credit,Complete,Toulouse-Capitole,6544.27,CHF,0.97,6746.67,6746.67,617.0,Medium,Standard,28208.23,True
TXN001116,CLI0083,2023-05-25 05:36:00,2023,5,2,Thursday,Virement,Credit Immobilier,Debit,Complete,Lyon-Part-Dieu,-77.36,EUR,1.0,-77.36,-77.36,643.0,Medium,Standard,38138.16,False
TXN000733,CLI0129,2024-05-01 12:47:00,2024,5,2,Wednesday,Virement international,Livret A,Debit,Complete,Paris-Centre,-3110.53,EUR,1.0,-3110.53,-3110.53,573.0,High,Risque,2037.46,False
TXN000541,CLI0042,2024-05-09 20:58:00,2024,5,2,Thursday,Virement,Assurance Vie,Debit,Complete,Bordeaux-Meriadeck,-2867.71,EUR,1.0,-2867.71,-2867.71,638.0,Medium,Standard,46822.22,False
TXN000692,CLI0097,2024-02-06 08:35:00,2024,2,1,Tuesday,Depot especes,Assurance Vie,Credit,Complete,Lille-Grand-Place,300.04,CHF,0.97,309.32,309.32,397.0,High,Risque,17643.59,False
TXN001467,CLI0105,2024-07-09 23:01:00,2024,7,3,Tuesday,Virement,Compte Epargne,Credit,Complete,Nice-Massena,1503.84,EUR,1.0,1503.84,1503.84,634.0,Medium,Standard,46362.56,False
TXN000610,CLI0040,2024-12-10 02:18:00,2024,12,4,Tuesday,Interets,Credit Auto,Debit,Complete,Nice-Massena,-1431.25,EUR,1.0,-1431.25,-1431.25,491.0,High,Risque,49210.89,False
TXN000956,CLI0008,2024-06-07 13:50:00,2024,6,2,Friday,Virement international,Compte Courant,Credit,Complete,Nantes-Commerce,5887.96,USD,1.08,5451.81,5451.81,744.0,Low,Premium,27709.38,True
TXN000281,CLI0070,2022-08-03 16:46:00,2022,8,3,Wednesday,Depot especes,Livret A,Debit,Complete,Nantes-Commerce,-1872.21,EUR,1.0,-1872.21,-1872.21,425.0,High,Risque,30489.19,False
TXN000411,CLI0090,2024-06-21 01:59:00,2024,6,2,Friday,Interets,PEA,Debit,Complete,Nantes-Commerce,-2463.61,EUR,1.0,-2463.61,-2463.61,682.0,Medium,Standard,36451.49,False
TXN001621,CLI0104,2022-12-29 05:09:00,2022,12,4,Thursday,Depot especes,Livret A,Debit,Complete,Nantes-Commerce,-1829.32,EUR,1.0,-1829.32,-1829.32,690.0,Medium,Standard,40577.02,False
TXN001757,CLI0093,2024-06-21 04:50:00,2024,6,2,Friday,Retrait DAB,PEA,Credit,Complete,Marseille-Vieux-Port,345.27,EUR,1.0,345.27,345.27,786.0,Low,Premium,46563.59,False
TXN001608,CLI0082,2022-06-24 18:32:00,2022,6,2,Friday,Retrait DAB,Assurance Vie,Credit,Complete,Paris-Centre,382.46,EUR,1.0,382.46,382.46,813.0,Low,Premium,37578.65,False
TXN001515,CLI0068,2024-08-11 16:32:00,2024,8,3,Sunday,Interets,PEA,Credit,Complete,Lyon-Part-Dieu,1542.45,EUR,1.0,1542.45,1542.45,605.0,Medium,Standard,34696.65,False
TXN000688,CLI0063,2023-01-23 17:18:00,2023,1,1,Monday,Virement,Compte Courant,Debit,Complete,Paris-Centre,-2379.28,USD,1.08,-2203.04,-2203.04,426.0,High,Risque,14075.66,False
TXN000336,CLI0031,2023-11-08 23:07:00,2023,11,4,Wednesday,Retrait DAB,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-251.13,EUR,1.0,-251.13,-251.13,559.0,High,Risque,32398.24,False
TXN000643,CLI0132,2024-07-21 15:02:00,2024,7,3,Sunday,Prelevement,PEA,Credit,En attente,Bordeaux-Meriadeck,2252.16,USD,1.08,2085.33,2085.33,663.0,Medium,Standard,6026.43,False
TXN000315,CLI0125,2023-01-30 10:32:00,2023,1,1,Monday,Virement,Compte Courant,Debit,Complete,Lille-Grand-Place,-292.92,EUR,1.0,-292.92,-292.92,810.0,Low,Premium,10618.0,False
TXN000783,CLI0079,2022-07-04 20:05:00,2022,7,3,Monday,Remboursement credit,Livret A,Debit,Complete,Paris-Centre,-276.24,USD,1.08,-255.78,-255.78,689.0,Medium,Standard,2964.83,False
TXN001633,CLI0132,2023-02-19 09:51:00,2023,2,1,Sunday,Depot especes,Livret A,Debit,Complete,Bordeaux-Meriadeck,-1638.34,MAD,10.85,-151.0,-151.0,663.0,Medium,Standard,16681.28,False
TXN001972,CLI0137,2022-10-09 08:03:00,2022,10,4,Sunday,Paiement CB,Livret A,Credit,Complete,Marseille-Vieux-Port,111.7,EUR,1.0,111.7,111.7,645.0,Medium,Premium,11590.56,False
TXN001967,CLI0101,2022-10-02 01:07:00,2022,10,4,Sunday,Virement international,Compte Epargne,Credit,Complete,Marseille-Vieux-Port,1312.61,CHF,0.97,1353.21,1353.21,655.0,Medium,Standard,24107.99,False
TXN001531,CLI0016,2022-05-06 14:46:00,2022,5,2,Friday,Depot especes,Compte Epargne,Debit,Complete,Bordeaux-Meriadeck,-2178.57,EUR,1.0,-2178.57,-2178.57,716.0,Low,Standard,1216.78,False
TXN001275,CLI0124,2024-03-04 23:51:00,2024,3,1,Monday,Interets,Compte Epargne,Debit,Complete,Toulouse-Capitole,-1978.92,EUR,1.0,-1978.92,-1978.92,585.0,Medium,Standard,9215.62,False
TXN001786,CLI0111,2024-06-12 07:54:00,2024,6,2,Wednesday,Depot especes,Credit Consommation,Credit,En attente,Paris-Centre,720.06,GBP,0.86,837.28,837.28,617.0,Medium,Standard,25129.92,False
TXN000093,CLI0110,2023-12-21 14:02:00,2023,12,4,Thursday,Depot especes,Compte Epargne,Credit,Complete,Toulouse-Capitole,2194.1,USD,1.08,2031.57,2031.57,629.0,Medium,Standard,49003.36,False
TXN000835,CLI0147,2024-05-17 05:17:00,2024,5,2,Friday,Paiement CB,Credit Immobilier,Debit,Complete,Nice-Massena,-487.1,USD,1.08,-451.02,-451.02,812.0,Low,Premium,20080.08,False
